Deposit type,Co,Ni,Cu,Zn,As,Se,Ag,Sb,Te,Au,Pb,Bi
IOCG,26.0365,532.981,433.961,49.0435,712.5355,197.0725,27.338,331.3825000000001,70.35249999999999,0.231,,
IOCG,59.12846153846154,611.3392307692308,2353.114615384616,11.26769230769231,296.2453846153846,94.74307692307693,10.67538461538462,281.9915384615384,2219.046153846154,4.286153846153846,,
IOCG,52.90722222222222,553.4572222222223,2290.795555555556,16.05666666666666,434.2805555555555,84.94277777777779,10.00722222222222,286.8038888888889,1835.660555555556,3.308333333333333,,
IOCG,90.8153846153846,949.5492307692307,2312.612307692308,38.81692307692308,427.48,123.4946153846154,16.89923076923077,310.4769230769231,3916.563076923077,5.246153846153845,,
IOCG,58.41615384615383,638.2146153846154,1768.946153846154,21.75153846153846,313.3353846153846,69.26153846153848,8.733076923076924,210.6092307692308,2011.15,2.786153846153846,,
IOCG,46.33769230769231,437.3838461538462,2158.657692307692,11.93,262.1523076923077,84.28923076923077,10.30384615384616,248.0538461538461,3388.971538461539,4.635384615384615,,
IOCG,56.40272727272728,615.92,1981.834545454546,14.59818181818182,276.2490909090909,84.17090909090909,9.57818181818182,248.8827272727273,2789.491818181818,3.468181818181819,,
IOCG,83.40428571428572,971.0814285714287,1651.681428571429,22.38,388.4585714285714,76.45,8.504285714285714,243.2071428571429,2425.147142857143,3.405714285714286,,
IOCG,12.35,7754.26,12.6,8.09,853.64,187.89,50.73571428571428,0.88,2.86,0.02,,
IOCG,64.06,4022.87,35.46,9.48,809.27,122.5,0.25,2.24,6.59,0.05,,
Skarn Cu-(Fe),9.41,3355.92,226.81,106.26,849.61,121.37,0.78,3.78,6.77,0.07,,
Skarn Cu-(Fe),8.79,6124.49,27.68,12.18,895.5,151.32,0.14,1.8,3.55,0.05,,
Skarn Cu-(Fe),18.79,983.92,8189.14,445.15,588.51,173.39,25.22,107.54,231.66,1.16,,
Skarn Cu-(Fe),10.37,1142.08,8652.12,1521.18,559.53,160.67,30.9,127.52,280.99,1.16,,
Skarn Cu-(Fe),6.9,1198.23,8336.99,1562.81,711.48,158.2,33.06,180.71,353.52,1.44,,
Skarn Cu-(Fe),16.4,1140.12,6081.01,822.96,607.46,166.96,26.11,133.11,278.73,1.32,,
Skarn Cu-(Fe),14.44,1800.22,307.63,229.1,652.08,110.03,116.94,176.09,347.04,3.67,,
Skarn Cu-(Fe),15.45,1346.4,237.18,173.39,695.77,99.44,110.32,163.9,299.25,4.17,,
Skarn Cu-(Fe),13.29,1274.74,281.13,149.86,512.46,74.02,84.54,117.59,273.21,2.52,,
Skarn Cu-(Fe),220.08,6669.9,4238.88,56.64,595.2,105.48,61.87,98.23,1008.28,10.22,,
Skarn Cu-(Fe),17.54,1141.42,4282.42,33.84,65.6,13.05,12.72,18.39,191.4,2.23,,
Skarn Cu-(Fe),253.16,6109.08,4198.43,66.13,639.27,114.7,75.61,109.8,3012.59,13.1,,
Skarn Cu-(Fe),267.09,6793.43,4489.01,138.54,678.49,112.73,70.61,109.31,1024.95,11.58,,
Skarn Cu-(Fe),268.72,6282.66,3493.47,66.05,645.3,102.95,65.97,109.77,944.53,12.49,,
Skarn Cu-(Fe),19.44,1405.44,2158.94,25.02,101.92,16.47,9.01,18.54,208.21,1.62,,
Skarn Cu-(Fe),240.62,7753.83,3932.81,67.73,741.63,120.35,71.76,114.47,1304.76,13.48,,
Skarn Cu-(Fe),250.03,6837.42,3940.98,56.03,685.33,118.53,75.15,105.3,1757.7,12.23,,
Skarn Cu-(Fe),280.12,9039.27,8171.55,76.59,793.81,138.64,74.42,110.25,1246.36,12.02,,
Skarn Cu-(Fe),25.51,892.53,2328.55,21.24,104.68,15.35,10.16,21.8,214.6,1.97,,
Skarn Cu-(Fe),15.97,1116.04,3779.3,33.71,61.14,13.24,12.28,16.51,168.71,2.07,,
Skarn Cu-(Fe),319.84,7919.71,3929.75,303.98,768.82,127.52,79.76,122.57,2086.96,13.58,,
Skarn Cu-(Fe),11.87,1979.17,8209.12,90.13,70.15,13.54,16.89,20.96,172.31,2.61,,
Skarn Cu-(Fe),11.89,1138.0,4685.22,27.49,52.41,10.56,12.13,13.88,157.26,1.79,,
Skarn Cu-(Fe),6.7,422.29,1575.09,51.04,175.77,193.89,6.54,57.67,605.87,0.49,,
Skarn Cu-(Fe),5.53,747.71,1060.13,114.3,178.96,208.33,6.43,57.7,791.88,0.49,,
Skarn Cu-(Fe),2.29,811.63,936.58,51.58,197.24,252.1,5.65,60.07,841.91,0.58,,
Skarn Cu-(Fe),6.06,774.94,1425.01,151.39,184.93,202.14,6.74,60.08,610.67,0.52,,
Skarn Cu-(Fe),5.06,504.14,1260.32,29.07,215.35,223.91,5.03,65.41,859.43,0.5,,
Skarn Cu-(Fe),3.38,348.55,1529.79,80.91,188.95,255.21,5.09,53.29,746.37,0.46,,
Skarn Cu-(Fe),3.88,641.95,1987.23,50.21,153.13,211.4,5.02,38.41,618.09,0.32,,
Skarn Cu-(Fe),8.39,771.88,1547.77,34.04,196.22,213.5,5.91,62.19,806.07,0.43,,
Skarn Cu-(Fe),2.1,720.22,1050.39,79.07,209.69,174.15,8.8,65.14,844.83,0.56,,
Skarn Cu-(Fe),7.71,619.21,1567.58,97.9,177.79,197.04,7.22,63.06,748.11,0.56,,
Skarn Cu-(Fe),10.55,3590.32,1684.49,22.47,489.05,77.23,5.3,34.02,761.76,0.61,,
Skarn Cu-(Fe),5.77,4162.0,3820.52,68.58,1420.18,93.71,2.9,14.09,544.65,0.27,,
Skarn Cu-(Fe),10.04,3512.27,5822.27,18.43,1255.34,91.43,4.95,32.52,352.42,0.34,,
Skarn Cu-(Fe),93.2,4462.93,1186.21,47.86,1178.51,107.94,15.27,166.32,676.48,1.3,,
Skarn Cu-(Fe),12.01,3867.68,5854.01,45.13,1517.59,93.47,4.3,34.68,420.22,0.34,,
Skarn Cu-(Fe),5.99,4002.02,2227.21,17.1,1097.94,92.99,2.05,17.91,223.78,0.19,,
Skarn Cu-(Fe),10.76,5107.45,1243.08,19.83,1490.85,106.5,4.08,45.7,278.55,0.32,,
Skarn Cu-(Fe),2.77,3718.31,1627.75,17.41,1314.18,95.27,3.8,30.22,319.39,0.25,,
Skarn Cu-(Fe),6.75,4122.64,1072.34,59.87,746.87,105.78,4.4,35.88,761.01,0.43,,
Skarn Cu-(Fe),73.07,1010.07,674.15,57.1,748.14,84.76,129.25,490.49,1120.55,1.12,,
Skarn Cu-(Fe),76.43,1082.08,829.09,64.84,928.12,107.93,165.2,525.03,1190.15,1.13,,
Skarn Cu-(Fe),42.93,801.18,261.25,21.85,310.74,19.62,36.72,210.53,630.21,0.62,,
Skarn Cu-(Fe),83.42,1132.02,638.07,66.48,670.89,66.98,115.64,518.9,1270.7,1.02,,
Skarn Cu-(Fe),40.41,784.0,320.62,20.53,295.85,15.84,36.58,197.03,640.41,0.89,,
Skarn Cu-(Fe),12.83,328.16,170.82,26.07,580.51,22.32,96.09,162.64,310.68,1.15,,
Skarn Cu-(Fe),19.75,438.87,198.88,39.21,666.29,26.04,113.39,202.51,462.04,1.8,,
Skarn Cu-(Fe),82.23,1102.54,800.15,61.38,821.1,94.28,148.72,529.91,1255.72,1.25,,
Skarn Cu-(Fe),81.21,1088.83,702.83,65.4,729.15,85.71,128.69,507.93,1222.66,1.04,,
Skarn Cu-(Fe),73.1,1030.4,732.34,59.68,833.25,93.96,150.85,484.71,1118.42,0.97,,
Skarn Cu-(Fe),38.05,819.69,276.44,24.72,273.41,15.82,32.94,192.98,642.81,0.84,,
Skarn Cu-(Fe),52.02,888.21,245.83,126.16,1762.82,373.11,68.0,366.26,341.2,2.84,,
Skarn Cu-(Fe),35.53,628.06,369.21,101.44,1018.44,277.55,46.37,251.71,358.09,2.09,,
Skarn Cu-(Fe),92.49,2596.65,472.25,35.12,446.42,107.04,26.49,172.08,404.56,1.48,,
Skarn Cu-(Fe),101.63,2186.71,335.84,54.95,560.24,140.36,37.27,198.82,343.94,1.92,,
Skarn Cu-(Fe),75.99,1671.82,739.39,58.46,402.09,107.06,26.9,166.3,331.33,1.61,,
Skarn Cu-(Fe),4.73,296.31,230.58,61.98,755.85,280.96,9.52,88.74,41.55,0.31,,
Skarn Cu-(Fe),4.23,188.75,273.35,73.71,1191.45,313.63,6.7,104.95,20.57,0.22,,
Skarn Cu-(Fe),3.39,175.55,198.66,91.84,1572.81,335.87,10.91,152.36,43.15,0.25,,
Skarn Cu-(Fe),4.52,340.23,257.31,75.78,852.41,293.08,13.83,104.22,47.05,0.44,,
Skarn Cu-(Fe),182.31,1135.12,588.5,45.26,187.59,87.58,6.46,94.08,144.22,0.32,,
Skarn Cu-(Fe),50.42,1659.91,800.32,90.59,361.92,46.39,25.83,287.72,2969.74,2.46,,
Skarn Cu-(Fe),36.75,1166.57,606.85,59.91,278.78,32.72,15.94,220.17,1505.48,1.58,,
Skarn Cu-(Fe),30.01,1056.55,613.7,62.68,252.27,33.1,16.24,187.04,1195.11,1.43,,
Skarn Cu-(Fe),30.7,1177.34,632.57,66.17,283.89,35.12,18.08,232.62,1789.0,1.84,,
Skarn Cu-(Fe),18.39,649.24,1339.23,95.13,105.32,30.65,10.92,71.44,620.79,0.76,,
Skarn Cu-(Fe),15.65,584.32,1284.57,84.61,118.05,26.29,10.74,99.75,683.22,0.86,,
Skarn Cu-(Fe),4.51,480.35,1926.31,96.26,51.71,28.03,8.28,39.94,383.37,0.38,,
Skarn Cu-(Fe),15.5,525.06,1694.17,86.84,78.45,14.95,11.38,55.97,361.5,0.53,,
Skarn Cu-(Fe),8.47,432.13,658.09,94.97,91.71,25.9,7.01,68.13,415.27,0.34,,
Skarn Cu-(Fe),363.78,1733.53,1410.57,472.28,3219.32,16.09,22.31,187.78,833.9,2.85,,
Skarn Cu-(Fe),453.22,2324.08,1617.73,378.49,6415.5,39.41,15.12,210.28,1216.97,1.37,,
Skarn Cu-(Fe),288.61,1463.8,1232.29,231.2,2948.65,13.36,10.24,163.71,815.23,2.37,,
Skarn Cu-(Fe),309.48,520.62,655.82,163.7,1768.81,6.77,10.27,239.32,991.0,1.84,,
Skarn Cu-(Fe),147.6,689.08,206.19,1.34,6689.06,9.99,4.45,214.43,1295.02,4.72,,
Skarn Cu-(Fe),138.92,564.65,162.61,3.56,10012.4,4.64,2.75,133.07,636.28,0.54,,
Skarn Cu-(Fe),144.6,650.1,123.83,51.81,3479.95,3.07,5.0,184.8,929.32,1.18,,
Skarn Cu-(Fe),73.9,288.55,105.53,16.03,1976.61,23.08,3.92,136.72,602.93,2.4,,
Skarn Cu-(Fe),304.67,496.71,171.61,30.65,2127.42,21.97,13.48,293.6,2053.71,6.32,,
Skarn Cu-(Fe),80.85,255.8,75.39,142.52,481.56,11.7,7.38,55.93,752.31,8.22,,
Skarn Cu-(Fe),55.36,197.78,49.86,154.77,282.04,13.55,7.39,119.29,992.18,8.63,,
Skarn Cu-(Fe),161.89,382.66,102.07,7051.02,940.61,9.31,10.81,124.95,866.93,40.14,,
Skarn Cu-(Fe),100.73,226.15,61.37,736.11,568.11,10.42,5.83,75.76,377.56,17.67,,
Skarn Cu-(Fe),59.33,218.8,69.27,2395.07,585.73,8.06,4.93,65.71,322.33,16.44,,
Skarn Cu-(Fe),47.16,118.79,54.09,153.57,409.72,5.06,7.28,51.32,617.6,26.08,,
Skarn Cu-(Fe),31.12,113.51,50.77,79.31,309.3,4.24,7.83,21.54,324.92,22.27,,
Skarn Cu-(Fe),268.08,526.31,198.28,118.56,673.2,12.65,15.32,91.16,1084.82,60.65,,
Skarn Cu-(Fe),288.0,749.31,116.64,2.99,2393.34,9.14,3.03,99.74,494.92,0.16,,
Skarn Cu-(Fe),184.71,554.72,115.02,4.46,1374.69,8.24,3.49,137.66,721.16,1.27,,
Skarn Cu-(Fe),712.52,1721.73,139.59,2.29,716.9,8.21,3.59,137.36,818.67,0.41,,
Skarn Cu-(Fe),65.84,197.69,54.85,306.71,225.95,8.14,2.81,36.13,199.62,13.95,,
Skarn Cu-(Fe),99.41,278.39,48.92,356.38,319.08,7.57,4.25,31.81,266.85,19.05,,
Skarn Cu-(Fe),91.37,235.46,39.42,319.26,271.24,5.38,3.85,39.02,242.75,18.89,,
Skarn Cu-(Fe),94.77,249.63,46.25,244.94,256.34,7.23,4.15,31.96,220.02,16.27,,
Skarn Cu-(Fe),42.65,120.33,35.49,306.58,182.47,9.65,1.45,48.82,145.75,10.33,,
Skarn Cu-(Fe),59.63,293.17,223.97,236.72,216.76,23.74,6.63,101.38,535.01,11.87,,
Skarn Cu-(Fe),72.81,175.96,67.0,390.34,424.42,8.86,2.05,57.05,211.91,11.3,,
Skarn Cu-(Fe),76.54,187.83,69.9,380.62,351.97,6.74,2.34,52.61,214.7,12.46,,
Skarn Cu-(Fe),114.98,340.19,172.74,350.23,496.86,8.55,4.15,47.24,273.56,17.79,,
Skarn Cu-(Fe),73.29,258.26,68.7,139.45,202.45,3.88,6.68,23.56,208.42,21.62,,
Skarn Cu-(Fe),141.37,192.6,235.83,417.68,501.22,1.46,2.4,22.43,142.91,8.2,,
Skarn Cu-(Fe),97.49,230.85,39.62,93.71,373.05,10.06,4.13,32.74,222.66,18.83,,
Skarn Cu-(Fe),93.47,311.07,137.63,154.84,520.21,8.16,3.66,65.57,265.25,15.69,,
Skarn Cu-(Fe),96.72,290.62,166.58,169.42,387.5,9.47,3.7,60.73,265.28,17.3,,
Skarn Cu-(Fe),131.16,227.39,79.19,646.01,684.38,3.93,2.13,48.5,197.24,11.16,,
Skarn Cu-(Fe),33.87,146.98,61.4,66.32,378.14,3.9,4.69,12.71,175.89,26.24,,
Skarn Cu-(Fe),45.59,133.09,124.55,42.3,616.76,8.46,7.64,38.04,220.86,38.78,,
Skarn Cu-(Fe),40.27,121.62,95.25,38.92,286.89,4.87,3.57,11.1,17.96,21.66,,
Skarn Cu-(Fe),52.73,143.74,112.48,73.01,422.09,7.11,6.13,54.06,554.38,37.65,,
Skarn Cu-(Fe),37.36,100.34,74.47,45.21,230.7,3.33,2.97,6.32,68.47,15.95,,
Skarn Cu-(Fe),4589.41,3720.96,1261.3,73.09,1698.89,37.59,27.61,373.54,2051.71,15.25,,
Skarn Cu-(Fe),4026.08,6391.31,4727.23,62.85,4401.98,74.73,49.17,785.96,3372.27,34.67,,
Skarn Cu-(Fe),3699.37,4519.68,1178.74,86.05,3369.6,52.22,21.4,480.84,2860.61,17.07,,
Skarn Cu-(Fe),2071.35,2403.64,498.41,58.5,1483.72,24.22,9.95,303.72,1664.59,7.61,,
Skarn Cu-(Fe),1344.76,1717.53,816.35,30.66,1114.46,17.24,8.46,249.48,2045.42,8.72,,
Skarn Cu-(Fe),724.5,1532.72,1002.5,33.86,862.47,13.53,5.37,251.55,1669.32,5.18,,
Skarn Cu-(Fe),1219.16,1873.34,883.1,31.67,1167.31,19.3,8.88,311.43,1712.49,8.16,,
Skarn Cu-(Fe),14.0,80.96,121.43,6.28,584.41,5.12,3.66,163.0,365.59,0.09,,
Skarn Cu-(Fe),43.04,76.72,310.62,0.71,2607.0,28.03,0.79,80.9,466.84,0.21,,
Skarn Cu-(Fe),6.33,18.87,33.1,4.0,34.34,2.95,0.14,30.83,215.65,0.21,,
Skarn Cu-(Fe),6.67,20.85,40.64,0.93,26.75,2.91,0.32,38.09,240.45,0.26,,
Skarn Cu-(Fe),32.55,97.08,47.08,1.03,341.55,3.66,0.51,66.04,349.61,0.44,,
Skarn Cu-(Fe),25.6,88.23,45.99,0.99,292.62,6.33,0.65,59.23,337.59,0.47,,
Skarn Cu-(Fe),43.49,122.39,48.07,1.99,315.44,6.24,0.72,55.89,335.11,0.74,,
Skarn Cu-(Fe),14.01,52.11,47.0,2.4,376.82,6.94,0.51,62.54,340.85,0.36,,
Skarn Cu-(Fe),31.23,95.38,41.21,0.77,338.48,6.08,0.66,60.38,313.26,0.39,,
Skarn Cu-(Fe),14.45,54.12,41.22,2.63,173.03,6.0,0.59,69.23,303.44,0.39,,
Skarn Cu-(Fe),14.95,52.95,40.17,1.98,186.71,5.78,0.5,66.98,309.41,0.32,,
Skarn Cu-(Fe),147.52,343.86,115.55,133.64,338.07,7.04,1.66,22.03,418.2,6.93,,
Skarn Cu-(Fe),115.61,291.01,94.28,102.89,239.56,5.89,1.76,19.99,367.68,7.0,,
Skarn Cu-(Fe),160.84,389.73,101.5,84.32,373.47,4.58,1.71,22.32,420.98,6.24,,
Skarn Cu-(Fe),159.17,415.59,101.33,102.45,428.91,7.85,1.79,26.78,458.96,7.24,,
Skarn Cu-(Fe),128.06,269.09,98.0,71.58,271.72,5.56,1.14,19.47,314.47,5.09,,
Skarn Cu-(Fe),158.39,423.83,110.94,76.35,481.67,7.36,1.75,28.89,427.76,6.72,,
Skarn Cu-(Fe),105.84,235.5,91.66,62.65,239.07,4.71,1.3,18.15,297.62,7.14,,
Skarn Cu-(Fe),114.8,254.0,106.67,69.86,235.97,7.31,1.5,19.19,315.64,7.25,,
Skarn Cu-(Fe),174.62,446.29,78.17,69.66,426.57,5.58,2.06,25.12,434.54,6.21,,
Skarn Cu-(Fe),162.13,426.11,94.63,58.43,538.09,5.34,1.46,23.8,413.27,5.38,,
Skarn Cu-(Fe),177.55,371.87,102.7,69.56,281.27,16.16,1.33,22.59,362.27,5.88,,
Skarn Cu-(Fe),170.88,386.5,98.59,69.16,304.5,4.85,1.74,21.79,361.31,5.92,,
Skarn Cu-(Fe),179.25,400.79,107.94,74.16,335.88,5.75,1.59,23.41,410.57,6.86,,
Skarn Cu-(Fe),74.81,192.09,97.22,34.09,495.06,4.84,1.6,22.26,784.08,5.91,,
Skarn Cu-(Fe),76.96,212.81,92.49,31.14,485.34,4.06,1.47,21.36,381.45,6.59,,
Skarn Cu-(Fe),94.76,229.85,92.35,40.83,497.22,3.78,1.81,23.18,389.34,6.7,,
Skarn Cu-(Fe),115.41,276.05,93.29,75.48,228.68,3.44,1.57,19.94,308.26,5.98,,
Skarn Cu-(Fe),84.91,246.1,342.49,77.83,1211.2,23.93,1.88,88.26,882.51,3.91,,
Skarn Cu-(Fe),57.68,144.54,114.68,65.8,281.56,9.73,1.26,25.84,557.42,5.16,,
Skarn Cu-(Fe),91.56,218.42,175.24,2.6,1406.99,18.64,1.66,55.91,651.07,4.3,,
Skarn Cu-(Fe),155.22,396.84,95.79,68.67,291.71,6.95,1.57,19.99,337.7,5.76,,
Skarn Cu-(Fe),156.15,424.0,102.15,39.36,525.14,8.53,2.12,23.33,381.61,5.65,,
Skarn Cu-(Fe),32.0,100.53,171.32,25.37,149.43,12.39,0.91,11.25,564.72,0.66,,
Skarn Cu-(Fe),149.73,397.42,139.13,1448.62,564.1,7.78,1.91,24.35,366.93,7.57,,
Skarn Cu-(Fe),146.39,319.23,76.44,20.7,923.89,6.89,1.26,43.22,509.2,13.94,,
Skarn Cu-(Fe),156.7,319.66,77.05,5.44,1342.54,8.18,0.82,38.76,431.42,7.82,,
Skarn Cu-(Fe),156.61,332.29,162.02,27.05,1058.61,6.92,1.28,40.99,472.93,12.01,,
Skarn Cu-(Fe),169.56,354.38,87.97,15.61,1148.72,7.03,1.32,42.88,490.25,9.13,,
Skarn Cu-(Fe),165.17,349.43,94.86,14.65,1422.95,8.2,1.13,44.04,468.16,6.79,,
Skarn Cu-(Fe),158.53,342.92,90.5,13.02,1115.3,8.28,1.13,44.11,478.68,9.83,,
Skarn Cu-(Fe),79.94,184.0,108.58,51.07,437.1,5.04,1.49,18.9,524.92,10.57,,
Skarn Cu-(Fe),263.24,1026.62,416.69,33.32,4116.65,14.91,3.12,83.54,1187.24,11.8,,
Skarn Cu-(Fe),105.09,306.0,188.8,38.76,1538.89,50.17,1.99,37.78,648.06,8.67,,
Skarn Cu-(Fe),222.71,714.75,1661.55,8.21,9836.41,23.06,3.55,178.46,1682.42,10.99,,
Skarn Cu-(Fe),158.17,333.02,698.52,351.13,627.07,7.47,1.73,30.86,809.32,11.63,,
Skarn Cu-(Fe),137.2,472.14,147.52,34.12,1553.86,6.05,1.96,34.06,683.24,11.29,,
Skarn Cu-(Fe),225.48,706.98,217.3,29.48,1761.49,15.26,2.62,43.48,837.55,9.48,,
Skarn Cu-(Fe),175.3,604.57,172.9,89.66,2050.52,10.86,2.57,43.46,773.01,15.01,,
Skarn Cu-(Fe),118.79,193.03,126.18,25.88,919.44,3.99,1.19,20.84,378.44,4.32,,
Skarn Cu-(Fe),119.78,197.39,127.23,26.77,1007.95,4.54,1.27,21.01,401.7,4.61,,
Skarn Cu-(Fe),118.02,207.18,143.06,32.64,885.67,6.09,1.32,21.45,417.11,4.36,,
Skarn Cu-(Fe),121.94,203.17,147.35,30.63,1089.87,5.13,1.34,24.68,460.04,4.22,,
Skarn Cu-(Fe),113.71,208.28,128.73,46.86,863.99,5.57,1.26,23.29,445.48,5.79,,
Skarn Cu-(Fe),116.4,194.7,119.31,22.65,1081.53,5.54,1.21,22.31,433.76,4.93,,
Skarn Cu-(Fe),118.36,210.12,165.3,26.04,978.49,4.41,1.35,23.78,468.04,5.29,,
Skarn Cu-(Fe),85.9,195.52,83.5,36.49,351.46,10.17,1.7,20.06,551.45,17.91,,
Skarn Cu-(Fe),77.87,205.1,70.29,42.32,224.66,5.15,1.46,16.8,529.28,15.77,,
Skarn Cu-(Fe),103.11,227.93,96.46,107.7,238.28,5.64,1.13,20.56,446.1,8.04,,
Skarn Cu-(Fe),158.0,436.19,154.73,92.21,696.8,8.48,2.05,28.93,604.53,6.72,,
Skarn Cu-(Fe),154.66,411.95,119.48,75.46,487.59,4.58,1.89,25.65,557.12,7.87,,
Skarn Cu-(Fe),113.44,290.01,197.75,82.83,476.47,6.18,1.57,26.8,521.13,8.13,,
Skarn Cu-(Fe),110.47,243.74,98.65,78.46,374.92,5.02,1.1,19.12,426.0,6.12,,
Skarn Cu-(Fe),128.77,330.55,106.15,99.25,455.31,7.13,1.23,22.88,454.74,6.74,,
Skarn Cu-(Fe),101.73,234.04,89.4,91.27,316.8,4.27,1.01,17.91,385.9,5.47,,
Skarn Cu-(Fe),109.56,301.14,46.94,113.69,348.82,11.86,6.82,52.48,329.95,21.38,,
Skarn Cu-(Fe),112.68,296.93,46.01,126.1,363.85,12.81,6.68,56.91,342.25,22.53,,
Skarn Cu-(Fe),138.68,241.45,50.7,468.56,256.21,6.36,3.74,48.59,258.08,14.56,,
Skarn Cu-(Fe),182.57,248.33,33.52,95.96,273.39,0.8,6.53,27.38,236.46,18.76,,
Skarn Cu-(Fe),134.96,277.27,101.64,34.29,2109.93,15.94,3.77,88.92,378.89,19.44,,
Skarn Cu-(Fe),95.83,202.43,32.89,31.9,1063.53,3.72,2.57,63.81,220.77,16.71,,
Skarn Cu-(Fe),107.3,229.3,39.79,32.2,1062.24,4.66,3.4,60.06,261.53,18.67,,
Skarn Cu-(Fe),86.62,192.36,28.27,15.49,1870.25,3.88,2.61,34.15,204.45,16.79,,
Skarn Cu-(Fe),95.41,215.09,30.45,12.92,2079.96,5.53,2.38,57.63,334.42,18.4,,
Skarn Cu-(Fe),137.17,288.4,54.75,11.59,1103.67,2.55,3.72,50.8,281.2,17.41,,
Skarn Cu-(Fe),190.65,275.46,251.18,4.1,3324.75,89.43,2.74,48.11,247.2,2.19,,
Skarn Cu-(Fe),103.73,123.07,60.58,10.29,1568.74,51.12,1.37,20.58,146.63,1.28,,
Skarn Cu-(Fe),39.28,37.81,17.01,0.73,412.75,42.79,0.3,8.97,73.24,0.51,,
Skarn Cu-(Fe),98.0,291.37,180.76,125.16,491.53,25.1,4.81,51.32,244.33,10.45,,
Skarn Cu-(Fe),137.03,196.36,227.76,6.21,2589.26,64.81,2.77,39.5,219.88,1.42,,
Skarn Cu-(Fe),66.47,170.05,77.7,156.42,342.85,20.32,3.5,23.08,144.28,6.63,,
Skarn Cu-(Fe),119.31,169.63,195.82,7.43,2192.02,114.72,2.74,35.65,194.24,1.74,,
Skarn Cu-(Fe),545.85,1410.89,312.55,4.29,16358.33,23.29,17.77,788.28,655.18,2.64,,
Skarn Cu-(Fe),1284.01,2569.7,512.8,5.69,4299.15,7.32,91.15,694.14,2187.9,14.89,,
Porphyry Cu-Mo,123.91,257.19,400.13,88.05,685.63,2.25,7.99,26.3,534.99,15.73,,
Porphyry Cu-Mo,118.66,299.26,461.23,82.44,601.93,9.82,14.99,89.08,1291.45,41.5,,
Porphyry Cu-Mo,129.59,326.83,1007.29,15.15,2555.68,7.84,29.42,165.79,3371.95,9.06,,
Porphyry Cu-Mo,18.0,102.88,558.94,28.94,2732.19,4.43,5.66,76.11,919.51,1.73,,
Porphyry Cu-Mo,53.28,163.47,1073.01,24.5,2956.65,8.96,27.24,153.43,2959.77,10.57,,
Porphyry Cu-Mo,28.69,138.28,1099.57,15.22,2748.01,8.77,25.99,153.09,2887.25,9.85,,
Porphyry Cu-Mo,37.6,148.91,1132.32,41.32,2473.58,13.03,45.45,155.68,3488.27,15.5,,
Porphyry Cu-Mo,223.32,557.87,411.85,31.03,3197.75,6.19,1.67,46.17,654.24,5.64,,
Porphyry Cu-Mo,141.45,419.62,361.5,109.36,2776.95,7.23,0.92,60.69,750.81,5.83,,
Porphyry Cu-Mo,163.13,374.47,336.35,688.22,2014.95,29.06,0.74,57.15,1935.91,5.08,,
Porphyry Cu-Mo,157.69,312.25,273.52,2903.29,1844.13,13.06,1.16,53.5,1518.65,6.66,,
Porphyry Cu-Mo,247.04,555.48,391.38,467.02,2758.6,7.56,1.46,41.82,670.04,7.14,,
Porphyry Cu-Mo,24.25,16.5,89.21,40.33,316.11,5.99,1.61,13.86,601.44,2.17,,
Porphyry Cu-Mo,17.38,26.66,107.19,115.32,374.57,4.02,2.13,15.85,788.2,2.12,,
Porphyry Cu-Mo,19.89,24.55,147.92,171.08,230.32,0.91,1.19,10.36,413.3,1.7,,
Porphyry Cu-Mo,22.34,31.14,285.73,1062.67,1983.49,3.03,5.43,5.55,1490.31,1.51,,
Porphyry Cu-Mo,52.77,59.56,249.38,2117.52,2155.67,1.99,3.28,9.81,1877.31,2.12,,
Porphyry Cu-Mo,71.2,80.7,260.92,2062.3,3301.94,5.4,4.0,11.61,2760.8,2.72,,
Porphyry Cu-Mo,62.94,64.1,304.31,1741.59,3397.85,5.35,4.06,10.43,3126.5,2.98,,
Porphyry Cu-Mo,139.28,156.2,203.9,2487.07,1404.03,3.63,2.07,12.49,1278.28,8.29,,
Porphyry Cu-Mo,46.4,61.97,157.65,2003.04,534.53,5.0,1.77,4.39,605.24,2.2,,
Porphyry Cu-Mo,22.94,28.07,67.77,2282.57,449.13,3.54,0.53,2.24,245.79,1.02,,
Porphyry Cu-Mo,18.4,27.74,154.64,624.04,3510.44,2.64,3.21,6.67,2477.93,2.06,,
Porphyry Cu-Mo,17.96,26.49,355.74,1339.31,4353.77,1.21,3.12,2.12,528.09,0.69,,
Porphyry Cu-Mo,56.04,74.57,212.38,2013.13,1131.98,3.78,1.98,5.64,1066.23,2.68,,
Porphyry Cu-Mo,30.57,251.81,175.94,49.09,1418.2,4.35,3.23,13.69,200.46,4.73,,
Porphyry Cu-Mo,22.36,47.69,65.44,35.68,1457.06,0.9,1.95,8.73,1142.0,0.13,,
Porphyry Cu-Mo,84.64,152.98,106.51,46.9,1891.22,2.57,2.54,18.55,828.6,0.62,,
Porphyry Cu-Mo,66.88,143.23,145.52,9.42,350.31,7.03,0.73,26.42,521.26,5.88,,
Porphyry Cu-Mo,59.39,195.68,162.7,8.66,727.34,13.48,1.0,19.61,427.18,4.12,,
Porphyry Cu-Mo,79.47,135.96,226.43,4.12,401.84,17.59,0.76,22.35,453.79,6.83,,
Porphyry Cu-Mo,4.4,13.89,90.35,85.17,37.44,4.25,1.65,3.24,1193.81,0.15,,
